market,candidate,period,evidence_type,months,active_annualized_return,relative_annualized_return,active_sharpe,active_newey_west_t,active_hit_rate,active_max_drawdown,mean_one_way_turnover,net_active_ann_at_10bps,full_sample_mean_ic,full_sample_top_bottom_ann
US,ema_6m,discovery_2010_2017,canonical_exact_sector_tilt,96,0.005077806304772947,0.004883233362781514,0.5221400161748954,1.5760537617128103,0.53125,-0.01876861611665337,0.04582157371266753,0.004527947420220937,0.04023484360348467,0.03917045561138166
US,ema_6m,validation_2018_2021,canonical_exact_sector_tilt,48,0.006589556620130832,0.006597669943748441,0.3706123687119685,0.7230697430109335,0.5,-0.018702015249155046,0.04582157371266753,0.006039697735578822,0.04023484360348467,0.03917045561138166
US,ema_6m,holdout_2022_latest,canonical_exact_sector_tilt,53,0.00642579142143429,0.006759523402044554,0.3119322849361413,0.7869563922715522,0.4528301886792453,-0.03222951829776244,0.04582157371266753,0.00587593253688228,0.04023484360348467,0.03917045561138166
US,ema_6m,recent_2024_latest,canonical_exact_sector_tilt,29,0.00015864830102318983,-0.0009812557063072491,0.017865901765084787,0.03255273932292375,0.3793103448275862,-0.03222951829776244,0.04582157371266753,-0.00039121058352882044,0.04023484360348467,0.03917045561138166
US,ema_6m,full_period,canonical_exact_sector_tilt,197,0.005808553257374616,0.005805348998631166,0.3775804682421272,1.6755202547504056,0.5025380710659898,-0.03222951829776255,0.04582157371266753,0.005258694372822606,0.04023484360348467,0.03917045561138166
US,trend_12_1,discovery_2010_2017,canonical_exact_sector_tilt,84,0.000741478086888625,0.0007665543302433075,0.06076164718107347,0.21071147213244004,0.5357142857142857,-0.030436075769533777,0.07227604162427535,-0.00012583441260267914,-0.0015234429475915498,-0.004170177577341505
US,trend_12_1,validation_2018_2021,canonical_exact_sector_tilt,48,-0.0017310827923152639,-0.0004945080734766183,-0.07835072745715006,-0.19421382035986343,0.4583333333333333,-0.040951081411975565,0.07227604162427535,-0.002598395291806568,-0.0015234429475915498,-0.004170177577341505
US,trend_12_1,holdout_2022_latest,canonical_exact_sector_tilt,53,-0.0018004106779869744,-0.0006804818265229162,-0.0747931025733742,-0.15481518234317057,0.6037735849056604,-0.04576904815321403,0.07227604162427535,-0.0026677231774782785,-0.0015234429475915498,-0.004170177577341505
US,trend_12_1,recent_2024_latest,canonical_exact_sector_tilt,29,-0.0067695598491368525,-0.006729272550121235,-0.36695715067556,-0.5134431789340186,0.5862068965517241,-0.04576904815321403,0.07227604162427535,-0.007636872348628157,-0.0015234429475915498,-0.004170177577341505
US,trend_12_1,full_period,canonical_exact_sector_tilt,185,-0.0006290489062809046,2.4572329927030623e-05,-0.026923453014418137,-0.11854824412951113,0.5351351351351351,-0.048333926065068145,0.07227604162427535,-0.0014963614057722087,-0.0015234429475915498,-0.004170177577341505
US,trend_multi,discovery_2010_2017,canonical_exact_sector_tilt,93,0.00034511362713485205,0.000403690123068845,0.03125127043614632,0.11074332478413286,0.45161290322580644,-0.0345232746743821,0.09911218143980678,-0.0008442325501428294,-0.008609297105569463,0.006461413546376971
US,trend_multi,validation_2018_2021,canonical_exact_sector_tilt,48,-0.004670484885611947,-0.0041473264243954144,-0.25390326822437426,-0.5092139636834878,0.5,-0.03977283903238471,0.09911218143980678,-0.005859831062889629,-0.008609297105569463,0.006461413546376971
US,trend_multi,holdout_2022_latest,canonical_exact_sector_tilt,53,0.0024998691948872054,0.003375172487974032,0.1496408053502218,0.34270417077273363,0.5283018867924528,-0.03449904691197503,0.09911218143980678,0.001310523017609524,-0.008609297105569463,0.006461413546376971
US,trend_multi,recent_2024_latest,canonical_exact_sector_tilt,29,0.003674636597466252,0.0035585499783530317,0.25521237965057036,0.4964433661653184,0.5172413793103449,-0.015650926411504895,0.09911218143980678,0.002485290420188571,-0.008609297105569463,0.006461413546376971
US,trend_multi,full_period,canonical_exact_sector_tilt,194,-0.0003107283488728019,8.574038521702576e-05,-0.011276377707212898,-0.05217678345399993,0.4845360824742268,-0.046568974799152785,0.09911218143980678,-0.0015000745261504833,-0.008609297105569463,0.006461413546376971
US,baseline_75_trend_25,discovery_2010_2017,canonical_exact_sector_tilt,93,0.00571631830363617,0.00561287974580682,0.5140128140590843,1.7046550279393278,0.5913978494623656,-0.009996347619193768,0.08593150267523307,0.004685140271533373,0.038303404570280156,0.07512763163504599
US,baseline_75_trend_25,validation_2018_2021,canonical_exact_sector_tilt,48,0.01442938818990247,0.015296256528138041,0.7281723947126022,1.4282954548183648,0.5625,-0.011860563395309609,0.08593150267523307,0.013398210157799673,0.038303404570280156,0.07512763163504599
US,baseline_75_trend_25,holdout_2022_latest,canonical_exact_sector_tilt,53,0.011295258702845201,0.011269314272344122,0.5218705291241752,1.220167523268101,0.5660377358490566,-0.02825417551738041,0.08593150267523307,0.010264080670742404,0.038303404570280156,0.07512763163504599
US,baseline_75_trend_25,recent_2024_latest,canonical_exact_sector_tilt,29,0.006465742293019661,0.0051696103014367,0.28031712919254936,0.46861060954130407,0.5172413793103449,-0.02825417551738052,0.08593150267523307,0.005434564260916864,0.038303404570280156,0.07512763163504599
US,baseline_75_trend_25,full_period,canonical_exact_sector_tilt,194,0.009389467587265221,0.009545961036525608,0.5590559729921529,2.373400757608573,0.5773195876288659,-0.02825417551738041,0.08593150267523307,0.008358289555162424,0.038303404570280156,0.07512763163504599
US,quality_improvement,discovery_2010_2017,canonical_exact_sector_tilt,93,0.00512440274650694,0.004762949544232731,0.35387268114169484,0.9278237574197106,0.5806451612903226,-0.037586535657052944,0.07513833272715228,0.004222742753781112,0.052055399349361126,0.07068477994143096
US,quality_improvement,validation_2018_2021,canonical_exact_sector_tilt,48,0.014688394346557665,0.015314649790844959,0.8736226660800218,2.2473125326200174,0.6041666666666666,-0.014834652096475831,0.07513833272715228,0.013786734353831837,0.052055399349361126,0.07068477994143096
US,quality_improvement,holdout_2022_latest,canonical_exact_sector_tilt,53,0.006697702970100972,0.007206780524517731,0.3592831171016784,0.6387703642768174,0.4528301886792453,-0.03900501208651963,0.07513833272715228,0.005796042977375144,0.052055399349361126,0.07068477994143096
US,quality_improvement,recent_2024_latest,canonical_exact_sector_tilt,29,-0.013479493625551786,-0.012619368046651425,-0.736464921206901,-1.0332770167979144,0.3103448275862069,-0.039005012086520074,0.07513833272715228,-0.014381153618277614,0.052055399349361126,0.07068477994143096
US,quality_improvement,full_period,canonical_exact_sector_tilt,194,0.00791290792735344,0.008032207304375039,0.48597142029473184,1.8327898883936498,0.5515463917525774,-0.04184004755578263,0.07513833272715228,0.007011247934627613,0.052055399349361126,0.07068477994143096
US,improvement_core,discovery_2010_2017,canonical_exact_sector_tilt,93,0.008515732027191802,0.00818837333669964,0.6218917968697495,1.769304836622094,0.6129032258064516,-0.02498303679156133,0.10155412056625845,0.007297082580396701,0.04378597342355281,0.07397999653958176
US,improvement_core,validation_2018_2021,canonical_exact_sector_tilt,48,0.01441789392978432,0.0157982192081616,0.6837449991479393,2.082624668468361,0.5833333333333334,-0.012378741484553424,0.10155412056625845,0.013199244482989219,0.04378597342355281,0.07397999653958176
US,improvement_core,holdout_2022_latest,canonical_exact_sector_tilt,53,0.0012826909577163814,0.002452881595759848,0.07696927611554652,0.11589264519477395,0.6226415094339622,-0.046799114658835905,0.10155412056625845,6.404151092128003e-05,0.04378597342355281,0.07397999653958176
US,improvement_core,recent_2024_latest,canonical_exact_sector_tilt,29,-0.0022184293662573795,-0.0012787589746601213,-0.10901743957488894,-0.11110154818638443,0.5862068965517241,-0.046799114658835905,0.10155412056625845,-0.003437078813052481,0.04378597342355281,0.07397999653958176
US,improvement_core,full_period,canonical_exact_sector_tilt,194,0.007988784805004201,0.008492810723624844,0.46858132295925475,1.771570629433056,0.6082474226804123,-0.046799114658835905,0.10155412056625845,0.0067701353582091,0.04378597342355281,0.07397999653958176
US,revision_sleeve,discovery_2010_2017,canonical_exact_sector_tilt,96,0.001773706724131685,0.0016070859272321325,0.1271196801795125,0.43069862386799435,0.53125,-0.02072289543843009,0.08977454551841854,0.0006964121779106628,0.0214189362627231,0.03770620753831411
US,revision_sleeve,validation_2018_2021,canonical_exact_sector_tilt,48,0.01294029944061137,0.01333242596706441,0.6782298712961442,1.7760955962498033,0.5,-0.019870447780256595,0.08977454551841854,0.011863004894390346,0.0214189362627231,0.03770620753831411
US,revision_sleeve,holdout_2022_latest,canonical_exact_sector_tilt,53,0.007877312514976031,0.007691856008193776,0.5013959221394146,1.1958010606474272,0.5094339622641509,-0.01947156145432316,0.08977454551841854,0.006800017968755009,0.0214189362627231,0.03770620753831411
US,revision_sleeve,recent_2024_latest,canonical_exact_sector_tilt,29,0.003626890107329972,0.003300417997882832,0.27534237732044664,0.4257078662601145,0.5172413793103449,-0.019471561454323383,0.08977454551841854,0.0025495955611089497,0.0214189362627231,0.03770620753831411
US,revision_sleeve,full_period,canonical_exact_sector_tilt,197,0.00612598022908406,0.0060894955593671085,0.3842823087058425,1.8342257248381328,0.5177664974619289,-0.03329538833573864,0.08977454551841854,0.005048685682863038,0.0214189362627231,0.03770620753831411
US,baseline_75_core_25,discovery_2010_2017,canonical_exact_sector_tilt,93,0.0074227498185257534,0.007205690567360978,0.6221366655901803,2.0318234098018086,0.6129032258064516,-0.015334247521171962,0.08722657625518551,0.0063760309034635275,0.04963967853619795,0.09481625789975134
US,baseline_75_core_25,validation_2018_2021,canonical_exact_sector_tilt,48,0.011582237054855504,0.012552308074382346,0.643782691758691,1.1160206858926762,0.6041666666666666,-0.014387252843644283,0.08722657625518551,0.010535518139793278,0.04963967853619795,0.09481625789975134
US,baseline_75_core_25,holdout_2022_latest,canonical_exact_sector_tilt,53,0.01469156251031567,0.01481350628459066,0.6854713680250851,1.444650559495439,0.5660377358490566,-0.02782733681302474,0.08722657625518551,0.013644843595253444,0.04963967853619795,0.09481625789975134
US,baseline_75_core_25,recent_2024_latest,canonical_exact_sector_tilt,29,0.011324929282899854,0.010000632884463068,0.5074635598657585,0.740689357608863,0.5172413793103449,-0.02782733681302474,0.08722657625518551,0.010278210367837628,0.04963967853619795,0.09481625789975134
US,baseline_75_core_25,full_period,canonical_exact_sector_tilt,194,0.010432950728601398,0.010601391153412187,0.6335975527237269,2.477678583921043,0.5979381443298969,-0.02782733681302496,0.08722657625518551,0.009386231813539172,0.04963967853619795,0.09481625789975134
US,baseline_50_core_50,discovery_2010_2017,canonical_exact_sector_tilt,93,0.011314222745818947,0.01098992266847132,0.9563101626783908,3.1134219903600915,0.6559139784946236,-0.014606868588307065,0.09823501126596702,0.010135402610627342,0.04741677612007073,0.0978162162303664
US,baseline_50_core_50,validation_2018_2021,canonical_exact_sector_tilt,48,0.010400083720385256,0.011574667345610301,0.5837741645413725,1.2657458494417435,0.5833333333333334,-0.012229161807371214,0.09823501126596702,0.00922126358519365,0.04741677612007073,0.0978162162303664
US,baseline_50_core_50,holdout_2022_latest,canonical_exact_sector_tilt,53,0.011807577568646144,0.01176568767784425,0.6984045455262491,1.528344710187945,0.6037735849056604,-0.03242507223948299,0.09823501126596702,0.010628757433454539,0.04741677612007073,0.0978162162303664
US,baseline_50_core_50,recent_2024_latest,canonical_exact_sector_tilt,29,0.002125229722346189,0.001373120544096773,0.11823701876593148,0.1915689575287692,0.5517241379310345,-0.032425072239482766,0.09823501126596702,0.0009464095871545848,0.04741677612007073,0.0978162162303664
US,baseline_50_core_50,full_period,canonical_exact_sector_tilt,194,0.011222695513408931,0.01134647733000671,0.753735782080179,3.257530284255659,0.6237113402061856,-0.03242507223948299,0.09823501126596702,0.010043875378217326,0.04741677612007073,0.0978162162303664
US,rotation_12m_two_sleeve,discovery_2010_2017,canonical_exact_sector_tilt,96,0.008920067826638345,0.008736791945258782,0.6936384832001595,2.087078517127748,0.6041666666666666,-0.022501726735548178,0.10442280700669673,0.007666994142557984,0.048261067718564844,0.061140636653426395
US,rotation_12m_two_sleeve,validation_2018_2021,canonical_exact_sector_tilt,48,0.008696620235840946,0.009849639678476407,0.4801078744902338,1.30331309112737,0.5833333333333334,-0.014107567716371339,0.10442280700669673,0.007443546551760586,0.048261067718564844,0.061140636653426395
US,rotation_12m_two_sleeve,holdout_2022_latest,canonical_exact_sector_tilt,53,0.0049037020720106295,0.005506316775909292,0.23904523026663335,0.5622152819323615,0.6037735849056604,-0.026997203359791055,0.10442280700669673,0.0036506283879302686,0.048261067718564844,0.061140636653426395
US,rotation_12m_two_sleeve,recent_2024_latest,canonical_exact_sector_tilt,29,0.0035054180765614618,0.003440470865774259,0.16281000499734352,0.2867189058832077,0.5517241379310345,-0.026997203359790722,0.10442280700669673,0.002252344392481101,0.048261067718564844,0.061140636653426395
US,rotation_12m_two_sleeve,full_period,canonical_exact_sector_tilt,197,0.007783556739900721,0.008137464063869615,0.4687042373728235,2.173413367791789,0.5989847715736041,-0.026997203359790833,0.10442280700669673,0.006530483055820361,0.048261067718564844,0.061140636653426395
US,rotation_24m_two_sleeve,discovery_2010_2017,canonical_exact_sector_tilt,96,0.00849755209045222,0.008350505758081272,0.6859965599326916,2.0361112183630294,0.625,-0.028143468825044704,0.09943268718064426,0.007304359844284489,0.014630054533167793,0.029461271424521263
US,rotation_24m_two_sleeve,validation_2018_2021,canonical_exact_sector_tilt,48,0.003819619932226459,0.005194350174552387,0.20268093395768746,0.4795153361361252,0.5208333333333334,-0.019305039202087593,0.09943268718064426,0.002626427686058728,0.014630054533167793,0.029461271424521263
US,rotation_24m_two_sleeve,holdout_2022_latest,canonical_exact_sector_tilt,53,-0.0017134737686912427,-0.0007958334448032733,-0.0638918785538781,-0.1221865508538537,0.5471698113207547,-0.05111527842009744,0.09943268718064426,-0.002906666014858974,0.014630054533167793,0.029461271424521263
US,rotation_24m_two_sleeve,recent_2024_latest,canonical_exact_sector_tilt,29,-0.009065031585132721,-0.00900610143192948,-0.3566026959323076,-0.465972869643126,0.4482758620689655,-0.05111527842009722,0.09943268718064426,-0.010258223831300452,0.014630054533167793,0.029461271424521263
US,rotation_24m_two_sleeve,full_period,canonical_exact_sector_tilt,197,0.004601514011068009,0.005113575667817116,0.27013853843474195,1.0891686517825525,0.5786802030456852,-0.05111527842009711,0.09943268718064426,0.0034083217649002774,0.014630054533167793,0.029461271424521263
US,rotation_12m_three_sleeve,discovery_2010_2017,canonical_exact_sector_tilt,96,0.008106159361420007,0.007923022978665983,0.6270402431296587,1.8586162072726842,0.5833333333333334,-0.022501726735548178,0.10495169625956895,0.00684673900630518,0.04073643349939495,0.05266861043761217
US,rotation_12m_three_sleeve,validation_2018_2021,canonical_exact_sector_tilt,48,0.0049286321004495814,0.005797659578606673,0.27091773355133897,0.7888134245866212,0.5416666666666666,-0.01854955924207935,0.10495169625956895,0.0036692117453347543,0.04073643349939495,0.05266861043761217
US,rotation_12m_three_sleeve,holdout_2022_latest,canonical_exact_sector_tilt,53,0.009012841148476447,0.009536639319278395,0.439280940819128,1.0296987332428402,0.5660377358490566,-0.026997203359790833,0.10495169625956895,0.00775342079336162,0.04073643349939495,0.05266861043761217
US,rotation_12m_three_sleeve,recent_2024_latest,canonical_exact_sector_tilt,29,0.010263859730087699,0.010182663521724145,0.49023031640317394,0.861056036234647,0.5862068965517241,-0.026997203359790944,0.10495169625956895,0.009004439374972872,0.04073643349939495,0.05266861043761217
US,rotation_12m_three_sleeve,full_period,canonical_exact_sector_tilt,197,0.007574676929518187,0.00783839773610251,0.4570345269485984,2.127547090100374,0.5685279187817259,-0.026997203359791055,0.10495169625956895,0.00631525657440336,0.04073643349939495,0.05266861043761217
