Date,Company SEDOL,return,abs_return,severity,reason,review_status,suggested_action,reviewer,review_notes,approved_action,corrected_return
2025-05-23,VW1H7G-R,98.41822052001953,98.41822052001953,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-10-10,QR9H6P-R,98.3314437866211,98.3314437866211,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-06-02,T4332F-R,98.2741928100586,98.2741928100586,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-06-26,VW1H7G-R,98.25691986083984,98.25691986083984,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-06-26,J6L6Y9-R,98.25691986083984,98.25691986083984,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-27,FXNJ4H-R,98.15338897705078,98.15338897705078,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-05,VW1H7G-R,98.13517761230469,98.13517761230469,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-22,T4332F-R,98.1338119506836,98.1338119506836,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-01,K80C6V-R,98.05664825439453,98.05664825439453,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-11-10,GGKD94-R,89.51569366455078,89.51569366455078,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-05-17,GKYKWV-R,89.15727233886719,89.15727233886719,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-27,NXZ3LW-R,87.9122085571289,87.9122085571289,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-07-24,V07BHX-R,87.0,87.0,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-12,C1ZH3L-R,85.27879333496094,85.27879333496094,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-03-12,K8YRNT-R,83.68901062011719,83.68901062011719,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-04-01,X32NYV-R,82.2677993774414,82.2677993774414,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-03-14,V07BHX-R,82.0,82.0,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-01-23,KM6JR1-R,78.5294189453125,78.5294189453125,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-04-25,X32NYV-R,77.37400817871094,77.37400817871094,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-28,T7HRLL-R,74.59935760498047,74.59935760498047,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-04-28,X32NYV-R,73.93079376220703,73.93079376220703,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-01-05,KM6JR1-R,73.38452911376953,73.38452911376953,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-05-24,T7HRLL-R,65.54680633544922,65.54680633544922,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-03-06,K8YRNT-R,52.668434143066406,52.668434143066406,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-03-07,WDK2F1-R,49.583526611328125,49.583526611328125,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-11,X32NYV-R,49.47426986694336,49.47426986694336,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-06-18,VDT2VP-R,49.08036422729492,49.08036422729492,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-10-04,BBD288-R,49.07377243041992,49.07377243041992,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-14,X32NYV-R,49.06382369995117,49.06382369995117,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-20,CB1HZ7-R,49.057918548583984,49.057918548583984,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-09-14,BBD288-R,49.03428649902344,49.03428649902344,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-08,L5W163-R,48.856300354003906,48.856300354003906,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-07-29,HN45T9-R,48.7989501953125,48.7989501953125,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-14,X32NYV-R,48.7725944519043,48.7725944519043,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-04-16,X32NYV-R,48.76060104370117,48.76060104370117,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-01,VDT2VP-R,48.5283203125,48.5283203125,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-01-24,J6L6Y9-R,48.42717361450195,48.42717361450195,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-11-16,WDK2F1-R,47.242820739746094,47.242820739746094,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-11-03,WDK2F1-R,47.1016731262207,47.1016731262207,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-10-31,WDK2F1-R,46.85550308227539,46.85550308227539,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-11-25,WDK2F1-R,46.814422607421875,46.814422607421875,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-11-22,GGKD94-R,46.02397537231445,46.02397537231445,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-02,J5RFMZ-R,44.64356994628906,44.64356994628906,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-05-12,T7HRLL-R,43.56623840332031,43.56623840332031,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-08-17,WDK2F1-R,39.94363784790039,39.94363784790039,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-08-21,VW1H7G-R,38.94607925415039,38.94607925415039,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-03-06,JXR980-R,38.80033493041992,38.80033493041992,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-06,VDT2VP-R,38.79185485839844,38.79185485839844,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-05-02,WDK2F1-R,38.62574768066406,38.62574768066406,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-07-18,XG29QM-R,38.058956146240234,38.058956146240234,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-30,VW1H7G-R,37.933616638183594,37.933616638183594,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-10-07,GM3PSR-R,34.3841438293457,34.3841438293457,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-07-12,FXNJ4H-R,33.58929443359375,33.58929443359375,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-03-18,WDK2F1-R,32.908241271972656,32.908241271972656,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-29,QBCTL6-R,32.666015625,32.666015625,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-03,PRCZJK-R,32.256675720214844,32.256675720214844,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-12-27,R3Q0GG-R,32.05568313598633,32.05568313598633,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-01-19,R3Q0GG-R,31.06707000732422,31.06707000732422,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-04-12,L93LBV-R,30.890077590942383,30.890077590942383,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-09,HWYM1P-R,29.996292114257812,29.996292114257812,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-11-23,BBD288-R,29.166610717773438,29.166610717773438,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-04-04,WDK2F1-R,29.069923400878906,29.069923400878906,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-10-22,X32NYV-R,29.069377899169922,29.069377899169922,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-09-06,X32NYV-R,28.888042449951172,28.888042449951172,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-03-24,WDK2F1-R,27.8630313873291,27.8630313873291,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-09,T7HRLL-R,27.772960662841797,27.772960662841797,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2009-10-19,WDFQ40-R,26.99924087524414,26.99924087524414,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-06,QBCTL6-R,26.853198000000003,26.853198000000003,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-04-11,J5RFMZ-R,26.39500617980957,26.39500617980957,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-02-22,WDK2F1-R,24.682680130004883,24.682680130004883,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-08-19,T7HRLL-R,24.52068519592285,24.52068519592285,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-02-16,WDK2F1-R,24.499998092651367,24.499998092651367,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-11,MBLWWK-R,24.23713493347168,24.23713493347168,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-07,VDT2VP-R,24.085189819335938,24.085189819335938,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-02-07,X32NYV-R,24.0604190826416,24.0604190826416,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-12-15,WDK2F1-R,24.059865951538086,24.059865951538086,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-02-21,X32NYV-R,24.046628952026367,24.046628952026367,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-01-30,X32NYV-R,23.972440719604492,23.972440719604492,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-08-10,HWYM1P-R,23.92058753967285,23.92058753967285,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-12-08,WDK2F1-R,23.85555648803711,23.85555648803711,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-01-19,WDK2F1-R,23.689321517944336,23.689321517944336,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-01-09,WDK2F1-R,23.551063537597656,23.551063537597656,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-12-23,WDK2F1-R,23.488290786743164,23.488290786743164,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-04,PRCZJK-R,23.47881317138672,23.47881317138672,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-12-19,WDK2F1-R,23.435447692871094,23.435447692871094,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-12-13,WDK2F1-R,23.4251708984375,23.4251708984375,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-09-26,WDK2F1-R,23.395626068115234,23.395626068115234,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-12-30,WDK2F1-R,23.365276336669922,23.365276336669922,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-01-04,WDK2F1-R,23.285999298095703,23.285999298095703,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-02-09,WDK2F1-R,23.09564781188965,23.09564781188965,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-07-05,MVN355-R,23.0,23.0,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-17,PRCZJK-R,22.36351,22.36351,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-05,PRCZJK-R,22.359758377075195,22.359758377075195,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-03,STMHH8-R,21.53416633605957,21.53416633605957,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-03,VW1H7G-R,20.94940757751465,20.94940757751465,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-08-12,XGN4BZ-R,19.285263061523438,19.285263061523438,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-02,HWYM1P-R,19.2573299407959,19.2573299407959,critical,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
