market,version,result_type,source_file,metric,label,candidate_type,buckets,components,component_count,coverage,ratio_cagr,top_worst_ratio_return,ratio_max_drawdown,tracking_error,avg_turnover,robust_score,max_component_robust,max_component_ratio_cagr,max_component_top_worst,synergy_score,classification,left_out,left_out_bucket,full_model_metric,full_robust_score,without_robust_score,loo_contribution,full_ratio_cagr,without_ratio_cagr,ratio_contribution,benchmark,side,status,message,start_date,run_dir,family,role,direction,non_null_rows,first_date,last_date,avg_names_per_month,note,days,avg_holdings,valid,cagr,vol,sharpe,max_drawdown,ratio_return,information_ratio,rolling_3y_min_ratio_cagr,annual_active_hit_rate,perf_ptf,perf_bench,top_worst_ratio_max_drawdown,worst_ratio_return,theme,inputs,min_count,pass_gate,fail_reasons
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_fe92f2c8a0,growth + value_level + earnings_yield_improvement,,growth|value_level|earnings_yield_improvement,sp500_syn_bucket_growth|sp500_syn_bucket_value_level|sp500_syn_bucket_earnings_yield_improvement,3.0,,-0.0039451147767655,0.9751987876313392,-0.3136624569110472,0.056209082987208,0.4945036128441858,0.8257676365431077,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s246\official_runs\2026-07-10_101230_research_SP500_sp500_syn_subset_fe92f2c8a0_Worst_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.1640952422214887,0.1888017360587764,0.8691405367713555,-0.3469411278423593,-0.0649889092183719,-0.0298450005423966,-0.0846286617992132,0.4705882352941176,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s246\official_runs\2026-07-10_101230_research_SP500_sp500_syn_subset_fe92f2c8a0_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s246\official_runs\2026-07-10_101230_research_SP500_sp500_syn_subset_fe92f2c8a0_Worst_2009-06-30\perf_bench.parquet,-0.2453827713012577,-0.0649889092183719,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_35554006e6c9,quality: NetDebt to EBITDA exFIN + Daily Vol 60J directional_delta lag1,pair,deleveraging|risk_decline,sp500_quality_netdebt_to_ebitda_exfin_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.0396690603868412,1.8217663938359432,-0.1375346271747781,0.050315754116085,0.5729749652531609,1.5027191776846531,0.2190186213601903,0.0232738980978988,0.5660986984347147,1.2837005563244628,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_6008f825ce17,Earns Yield NTM directional_delta lag1 + EV To EBITDA NTM directional_delta lag1,pair,earnings_yield_improvement|value_improvement,sp500_reldelta_value_earns_yield_ntm_lag1_score|sp500_reldelta_value_ev_to_ebitda_ntm_lag1_score,2.0,,0.0444350837126732,2.061600063177196,-0.0762158308025087,0.05906627012856,0.7289197001994667,1.9093795158987148,0.785512751219953,0.03421442831397,1.1188733449370396,1.1238667646787617,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_12030a2418d0,momentum: EPS Revision Ratio + EV To EBITDA NTM directional_delta lag1,pair,revision|value_improvement,sp500_momentum_eps_revision_ratio_score|sp500_reldelta_value_ev_to_ebitda_ntm_lag1_score,2.0,,0.0411470609101374,2.0321666778397507,-0.0998889724723823,0.0576096022741332,0.6203757091979374,1.714791872863953,0.6640778944156929,0.0249104629820418,0.9749665714340884,1.0507139784482602,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_38d49f1c93b4,Oper Margin directional_delta lag1 + NetDebt to EBITDA exFIN directional_delta lag1,pair,quality_improvement|deleveraging,sp500_reldelta_quality_oper_margin_lag1_score|sp500_reldelta_quality_netdebt_to_ebitda_exfin_lag1_score,2.0,,0.0867755966963588,10.697011281413696,-0.2332985186949008,0.0851005517733652,0.8461280878417028,7.864358136593736,6.886513386898592,0.090002624670364,7.765128479269597,0.9778447496951445,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_e5ebe217f186,Earns Yield NTM directional_delta lag1 + EV To EBITDA FY1 directional_delta lag1,pair,earnings_yield_improvement|value_improvement,sp500_reldelta_value_earns_yield_ntm_lag1_score|sp500_reldelta_value_ev_to_ebitda_fy1_lag1_score,2.0,,0.0407604584975753,1.8960064464764732,-0.0975121573283678,0.0582412981904998,0.744055832991692,1.66693985160217,0.785512751219953,0.03421442831397,1.1188733449370396,0.881427100382217,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_7e22529a80d0,growth: EPS Growth NTM + Daily Vol 60J directional_delta lag1,pair,growth|risk_decline,sp500_growth_eps_growth_ntm_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.0320825795475192,1.2816907143497869,-0.094780004935616,0.0543351781559836,0.6162201978682834,1.093911670212024,0.2190186213601903,0.0232738980978988,0.5660986984347147,0.8748930488518336,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_a7bb82e9143d,momentum: EPS Revision Ratio + EV To EBITDA FY1 directional_delta lag1,pair,revision|value_improvement,sp500_momentum_eps_revision_ratio_score|sp500_reldelta_value_ev_to_ebitda_fy1_lag1_score,2.0,,0.0374026257123043,1.870282179153356,-0.0927381542920847,0.0567917972485233,0.625992317491473,1.532178927351671,0.673845731255155,0.0265924536532191,1.0330769787356546,0.858333196096516,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_e8a3e3ce4cc2,growth: EPS Growth NTM + Net Debt to Tot Equity score_delta lag3,pair,growth|deleveraging,sp500_growth_eps_growth_ntm_score|sp500_relrank_quality_net_debt_to_tot_equity_lag3_score,2.0,,0.0404798542733828,2.317858128063554,-0.1144405904238539,0.0520442059040484,0.3407211816499753,1.799274650608654,0.9967446032861118,0.0297798108925875,1.2654219194233551,0.8025300473225423,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_f482a6419f70,quality: NetDebt to EBITDA exFIN + PE NTM directional_delta lag1,pair,deleveraging|value_improvement,sp500_quality_netdebt_to_ebitda_exfin_score|sp500_reldelta_value_pe_ntm_lag1_score,2.0,,0.0327858481464502,1.2507405488808416,-0.2059811233703455,0.057078898886905,0.5761002019500183,0.8545786835913614,0.0668147848285272,0.014543227008928,0.5360238806958775,0.7877638987628341,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_a0b98f134e1d,growth: EPS Growth FY1 + PE NTM directional_delta lag1,pair,growth|value_improvement,sp500_growth_eps_growth_fy1_score|sp500_reldelta_value_pe_ntm_lag1_score,2.0,,0.0273127381790176,1.015412070701601,-0.1069112623918323,0.0555523926361525,0.6172695695574864,0.8024149384401826,0.0668147848285272,0.014543227008928,0.5360238806958775,0.7356001536116554,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_7a1d9c48e037,growth: EPS Growth FY1 + Daily Vol 60J directional_delta lag1,pair,growth|risk_decline,sp500_growth_eps_growth_fy1_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.0328506548757674,0.92726448218376,-0.1023986695009552,0.0482333426420201,0.6271404589420718,0.91772357565479,0.2190186213601903,0.0232738980978988,0.5660986984347147,0.6987049542945998,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_e410acfddbf8,momentum: EPS Revision Ratio + Daily Vol 60J directional_delta lag1,pair,revision|risk_decline,sp500_momentum_eps_revision_ratio_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.0312065496855653,1.2745341705243185,-0.1648418871415906,0.0515086184644397,0.6516085479088578,0.8935704289808153,0.2190186213601903,0.0232738980978988,0.5660986984347147,0.6745518076206249,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_44e158effc8b,Earns Yield FY1 directional_delta lag1 + quality: NetDebt to EBITDA exFIN,pair,earnings_yield_improvement|deleveraging,sp500_reldelta_value_earns_yield_fy1_lag1_score|sp500_quality_netdebt_to_ebitda_exfin_score,2.0,,0.0305341482063168,1.381784080813496,-0.0977868903857597,0.0497168342336909,0.5506111157929372,1.0856754468892822,0.4236648878478428,0.0319935230528583,0.3499599902642274,0.6620105590414394,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_0541907f1cfb,momentum: EPS NTM 3M Growth + EV To EBITDA NTM directional_delta lag1,pair,revision|value_improvement,sp500_momentum_eps_ntm_3m_growth_score|sp500_reldelta_value_ev_to_ebitda_ntm_lag1_score,2.0,,0.0374153105097454,1.4854994311514744,-0.1072080696526353,0.0598609438378291,0.6165815702083246,1.3255461597341671,0.6640778944156929,0.0249104629820418,0.9749665714340884,0.6614682653184745,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_af8697cd9cf2,growth: EPS Growth NTM + EV To EBITDA NTM directional_delta lag1,pair,growth|value_improvement,sp500_growth_eps_growth_ntm_score|sp500_reldelta_value_ev_to_ebitda_ntm_lag1_score,2.0,,0.0336811896529392,1.585821036204464,-0.1028119683718169,0.0605492942853637,0.5813758268330599,1.2722166228993577,0.6640778944156929,0.0249104629820418,0.9749665714340884,0.6081387284836648,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_ff7363c4272c,growth: EPS Growth FY1 + Net Debt to Tot Equity score_delta lag3,pair,growth|deleveraging,sp500_growth_eps_growth_fy1_score|sp500_relrank_quality_net_debt_to_tot_equity_lag3_score,2.0,,0.0402341903462593,1.849435949114112,-0.0973148590408681,0.0465316029021611,0.3549624504206929,1.5900055828833422,0.9967446032861118,0.0297798108925875,1.2654219194233551,0.5932609795972303,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_3b3ad80622f2,Earns Yield NTM directional_delta lag1 + quality: NetDebt to EBITDA exFIN,pair,earnings_yield_improvement|deleveraging,sp500_reldelta_value_earns_yield_ntm_lag1_score|sp500_quality_netdebt_to_ebitda_exfin_score,2.0,,0.0350098304028707,1.6782075053290315,-0.0982941121725031,0.0552784375465855,0.5035685026206467,1.3660582788878508,0.785512751219953,0.03421442831397,1.1188733449370396,0.5805455276678978,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_1f545872caf8,Net Debt to Tot Equity score_delta lag3 + Daily Vol 60J directional_delta lag1,pair,deleveraging|risk_decline,sp500_relrank_quality_net_debt_to_tot_equity_lag3_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.0392638772599096,1.7275560246777202,-0.0723897444955539,0.0452079183783374,0.6836778626353663,1.5438341681374037,0.9967446032861118,0.0297798108925875,1.2654219194233551,0.5470895648512917,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_92c22fda7682,growth: EPS Growth NTM + PE NTM directional_delta lag1,pair,growth|value_improvement,sp500_growth_eps_growth_ntm_score|sp500_reldelta_value_pe_ntm_lag1_score,2.0,,0.0256583899908797,0.8127327671374585,-0.1275838222489588,0.0605168067899825,0.6163894291569892,0.6108168500944368,0.0668147848285272,0.014543227008928,0.5360238806958775,0.5440020652659096,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_ea2a2877d7fa,momentum: EPS NTM 3M Growth + PE NTM directional_delta lag1,pair,revision|value_improvement,sp500_momentum_eps_ntm_3m_growth_score|sp500_reldelta_value_pe_ntm_lag1_score,2.0,,0.0226724697184863,0.9032680029992636,-0.1161025779144595,0.0583962407574359,0.6328671400190423,0.5987337468055277,0.0668147848285272,0.014543227008928,0.5360238806958775,0.5319189619770005,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_f17d1dbab6bc,momentum: EPS NTM 3M Growth + Daily Vol 60J directional_delta lag1,pair,revision|risk_decline,sp500_momentum_eps_ntm_3m_growth_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.0269212326101155,0.9332387146685026,-0.1096263759062723,0.054050517325684,0.6582314887801988,0.7381372201374636,0.2190186213601903,0.0232738980978988,0.5660986984347147,0.5191185987772733,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_c935959dc50f,quality: NetDebt to EBITDA exFIN + EV To EBITDA FY1 directional_delta lag1,pair,deleveraging|value_improvement,sp500_quality_netdebt_to_ebitda_exfin_score|sp500_reldelta_value_ev_to_ebitda_fy1_lag1_score,2.0,,0.0321600182424421,1.7638063029907127,-0.1570426687111219,0.0560883665539513,0.6008310380903074,1.192645429556495,0.673845731255155,0.0265924536532191,1.0330769787356546,0.51879969830134,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_8ccf3386d7aa,growth: EPS Growth FY1 + EV To EBITDA NTM directional_delta lag1,pair,growth|value_improvement,sp500_growth_eps_growth_fy1_score|sp500_reldelta_value_ev_to_ebitda_ntm_lag1_score,2.0,,0.0303035978276968,1.5355066774698258,-0.0951465811624363,0.0557681947392062,0.5867059131181841,1.1698803868618346,0.6640778944156929,0.0249104629820418,0.9749665714340884,0.5058024924461417,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_a22bf616e1b1,quality: NetDebt to EBITDA exFIN + EV To EBITDA NTM directional_delta lag1,pair,deleveraging|value_improvement,sp500_quality_netdebt_to_ebitda_exfin_score|sp500_reldelta_value_ev_to_ebitda_ntm_lag1_score,2.0,,0.0321824566158943,1.856664592072593,-0.1897126614930063,0.0569399071748567,0.5907624807410572,1.161052804744553,0.6640778944156929,0.0249104629820418,0.9749665714340884,0.4969749103288601,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_9e0fda484804,Net Debt to Tot Equity score_delta lag3 + EV To EBITDA FY1 directional_delta lag1,pair,deleveraging|value_improvement,sp500_relrank_quality_net_debt_to_tot_equity_lag3_score|sp500_reldelta_value_ev_to_ebitda_fy1_lag1_score,2.0,,0.0369831691037558,1.8763491000440844,-0.1093515742187867,0.0527730849055177,0.6409005157680937,1.472459884815397,0.9967446032861118,0.0297798108925875,1.2654219194233551,0.4757152815292851,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_e1803de2b1be,quality: FCF Conversion + Daily Vol 60J directional_delta lag1,pair,quality_level|risk_decline,sp500_quality_fcf_conversion_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.0297588045353087,0.8955082029052464,-0.1594082656668648,0.0464702904952418,0.6076130895969336,0.684195765908662,0.2190186213601903,0.0232738980978988,0.5660986984347147,0.4651771445484717,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_ba227c57d585,momentum: EPS Revision Ratio + PE NTM directional_delta lag1,pair,revision|value_improvement,sp500_momentum_eps_revision_ratio_score|sp500_reldelta_value_pe_ntm_lag1_score,2.0,,0.0212819951748934,1.0537957604582795,-0.1678725484414175,0.0550766415249698,0.6510938841127981,0.5171297897113967,0.0668147848285272,0.014543227008928,0.5360238806958775,0.4503150048828694,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_811dc614db2f,EV To EBITDA NTM directional_delta lag1 + Daily Vol 60J directional_delta lag1,pair,value_improvement|risk_decline,sp500_reldelta_value_ev_to_ebitda_ntm_lag1_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.033265152840294,1.3707010990637571,-0.1350874645195133,0.0553822826215819,0.7726902168162567,1.073248721043853,0.6640778944156929,0.0249104629820418,0.9749665714340884,0.4091708266281602,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_2c170e261686,growth: Gross Income Growth FY1 + Daily Vol 60J directional_delta lag1,pair,growth|risk_decline,sp500_growth_gross_income_growth_fy1_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.0236280132832149,0.8099554312599337,-0.0970462621229136,0.0492899282206476,0.6254031342910871,0.6264099442770911,0.2190186213601903,0.0232738980978988,0.5660986984347147,0.4073913229169008,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_aaf30c02c2d6,Net Debt to Tot Equity score_delta lag3 + EV To EBITDA NTM directional_delta lag1,pair,deleveraging|value_improvement,sp500_relrank_quality_net_debt_to_tot_equity_lag3_score|sp500_reldelta_value_ev_to_ebitda_ntm_lag1_score,2.0,,0.0361832252691234,1.7706804328773806,-0.1132458098109502,0.0538032538165108,0.6415175129503156,1.3854043794495376,0.9967446032861118,0.0297798108925875,1.2654219194233551,0.3886597761634258,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_c55856038742,Earns Yield NTM directional_delta lag1 + Net Debt to Tot Equity score_delta lag3,pair,earnings_yield_improvement|deleveraging,sp500_reldelta_value_earns_yield_ntm_lag1_score|sp500_relrank_quality_net_debt_to_tot_equity_lag3_score,2.0,,0.0337756039204084,1.849787875785886,-0.0995445204269754,0.0514551636934366,0.6163946927267036,1.3831176265148155,0.9967446032861118,0.03421442831397,1.2654219194233551,0.3863730232287037,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_03c84bf09047,Earns Yield FY1 directional_delta lag1 + EV To EBITDA NTM directional_delta lag1,pair,earnings_yield_improvement|value_improvement,sp500_reldelta_value_earns_yield_fy1_lag1_score|sp500_reldelta_value_ev_to_ebitda_ntm_lag1_score,2.0,,0.03225884129353,1.2838025671597424,-0.1152211468340529,0.0560243552151789,0.7585958443991468,1.0361682569326016,0.6640778944156929,0.0319935230528583,0.9749665714340884,0.3720903625169087,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_607177c2bea3,EV To EBITDA FY1 directional_delta lag1 + Daily Vol 60J directional_delta lag1,pair,value_improvement|risk_decline,sp500_reldelta_value_ev_to_ebitda_fy1_lag1_score|sp500_reldelta_lowvol_daily_vol_60j_lag1_score,2.0,,0.032200116528201,1.4286628979948834,-0.15692433375658,0.0548310153501495,0.7760752228807939,1.025074824542429,0.673845731255155,0.0265924536532191,1.0330769787356546,0.351229093287274,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_599aa369bcf1,growth: EPS Growth NTM + Earns Yield FY1 directional_delta lag1,pair,growth|earnings_yield_improvement,sp500_growth_eps_growth_ntm_score|sp500_reldelta_value_earns_yield_fy1_lag1_score,2.0,,0.0301568119301949,0.9545959566526744,-0.1441665548105254,0.0569892278013869,0.592930510331618,0.7491930555836985,0.4236648878478428,0.0319935230528583,0.3499599902642274,0.3255281677358557,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_137c2bcd2f4c,Earns Yield NTM directional_delta lag1 + PE NTM directional_delta lag1,pair,earnings_yield_improvement|value_improvement,sp500_reldelta_value_earns_yield_ntm_lag1_score|sp500_reldelta_value_pe_ntm_lag1_score,2.0,,0.0333983881577313,1.2794936836841893,-0.1109831112665595,0.0587418782661776,0.7562351939567006,1.0941384636867215,0.785512751219953,0.03421442831397,1.1188733449370396,0.3086257124667687,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_dfb0c4a7b182,momentum: EPS NTM 3M Growth + Earns Yield FY1 directional_delta lag1,pair,revision|earnings_yield_improvement,sp500_momentum_eps_ntm_3m_growth_score|sp500_reldelta_value_earns_yield_fy1_lag1_score,2.0,,0.0313877935872621,0.9970917811001604,-0.1762548719903769,0.0560959188894808,0.6035194305735888,0.7298124964182335,0.4236648878478428,0.0319935230528583,0.3499599902642274,0.3061476085703907,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,old,synergy_claims,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\synergy_claims.csv,sp500_syn_pair_0f3f8ee9403f,growth: Gross Income Growth FY1 + PE NTM directional_delta lag1,pair,growth|value_improvement,sp500_growth_gross_income_growth_fy1_score|sp500_reldelta_value_pe_ntm_lag1_score,2.0,,0.0192118908539431,0.6072794981629852,-0.1211259311437134,0.0587359141206563,0.6166948155457986,0.356484922713407,0.0668147848285272,0.014543227008928,0.5360238806958775,0.2896701378848798,synergistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp500,new,extension_validation_gate,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_factor_extension_20260711\extension_validation_gate.csv,sp500_ext_cash_backed_margin_improvement,Cash-backed Margin Improvement,,,,,0.8475021210760094,0.0416234456047184,1.9524885755399808,,,,1.5664440248781342,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margin improvement confirmed by low operating accruals.,,,,,,,,,,,,,,,,accrual_quality,size_oper_margin_delta3_raw|operating_accruals_raw,2.0,True,
sp500,new,extension_validation_gate,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_factor_extension_20260711\extension_validation_gate.csv,sp500_ext_cash_earnings_growth,Cash-backed Earnings Growth,,,,,0.8775764835055148,0.0184048116187391,0.4746827068413162,,,,0.2902075218461255,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forward earnings growth confirmed by cash quality.,,,,,,,,,,,,,,,,accrual_quality,EPS Growth FY1|operating_accruals_raw|FCF Conversion,2.0,True,
